resolution,series,3-gram
2,2020,officially confirmed chinese
2,2020,confirmed chinese government
2,2020,chinese government temporarily
2,2020,government temporarily banned
2,2020,temporarily banned enter
2,2020,banned enter philippines
2,2020,enter philippines person
2,2020,philippines person except
2,2020,person except filipino
2,2020,except filipino citizens
2,2020,filipino citizens holders
2,2020,citizens holders permanent
2,2020,holders permanent resident
2,2020,permanent resident visa
2,2020,resident visa isswed
2,2020,visa isswed philippine
2,2020,isswed philippine government
2,2020,philippine government within
2,2020,government within fourteen
2,2020,within fourteen days
2,2020,fourteen days immediately
2,2020,days immediately preceding
2,2020,immediately preceding arrival
2,2020,preceding arrival philippines
2,2020,arrival philippines hubei
2,2020,philippines hubei province
2,2020,hubei province well
2,2020,province well places
2,2020,well places china
2,2020,places china 2019
2,2020,china 2019 ncov
2,2020,2019 ncov ard
2,2020,ncov ard spread
2,2020,ard spread officially
2,2020,spread officially confirmed
2,2020,officially confirmed chinese
2,2020,confirmed chinese government
2,2020,chinese government traveling
2,2020,government traveling china
2,2020,traveling china hong
2,2020,china hong kong
2,2020,hong kong temporarily
2,2020,kong temporarily banned
2,2020,temporarily banned enter
2,2020,banned enter philippines
2,2020,enter philippines filipino
2,2020,philippines filipino citizens
2,2020,filipino citizens currently
2,2020,citizens currently china
2,2020,currently china regardless
2,2020,china regardless province
2,2020,regardless province allowed
2,2020,province allowed return
2,2020,allowed return philippines
2,2020,return philippines required
2,2020,philippines required undergo
2,2020,required undergo quarantine
2,2020,undergo quarantine days
2,2020,quarantine days unwell
2,2020,days unwell currently
2,2020,unwell currently china
2,2020,currently china advised
2,2020,china advised delay
2,2020,advised delay return
2,2020,delay return philippines
2,2020,return philippines seek
2,2020,philippines seek assistance
2,2020,seek assistance philippine
2,2020,assistance philippine embassy
2,2020,philippine embassy china
2,2020,embassy china advice
2,2020,china advice filipinos
2,2020,advice filipinos temporarily
2,2020,filipinos temporarily banned
2,2020,temporarily banned travel
2,2020,banned travel hubei
2,2020,travel hubei province
2,2020,hubei province well
2,2020,province well places
2,2020,well places china
2,2020,places china 2019
2,2020,china 2019 ncov
2,2020,2019 ncov ard
2,2020,ncov ard spread
2,2020,ard spread approve
2,2020,spread approve iatf
2,2020,approve iatf repatriation
2,2020,iatf repatriation quarantine
2,2020,repatriation quarantine plans
2,2020,quarantine plans proposed
2,2020,plans proposed facility
2,2020,proposed facility fort
2,2020,facility fort magsaysay
2,2020,fort magsaysay provided
2,2020,magsaysay provided expeditious
2,2020,provided expeditious joint
2,2020,expeditious joint inspection
2,2020,joint inspection composite
2,2020,inspection composite team
2,2020,composite team led
2,2020,team led doh
2,2020,led doh afp
2,2020,doh afp pnp
2,2020,afp pnp conducted
2,2020,pnp conducted provided
2,2020,conducted provided potential
2,2020,provided potential apprehension
2,2020,potential apprehension resistance
2,2020,apprehension resistance community
2,2020,resistance community repatriation
2,2020,community repatriation quarantine
2,2020,repatriation quarantine site
2,2020,quarantine site located
2,2020,site located addressed
2,2020,located addressed composite
2,2020,addressed composite team
2,2020,composite team assistance
2,2020,team assistance presidential
2,2020,assistance presidential communication
2,2020,presidential communication operations
2,2020,communication operations office
4,2020,resolution 2020 inter
4,2020,2020 inter agency
4,2020,inter agency task
4,2020,agency task force
4,2020,task force approved
4,2020,force approved recommended
4,2020,approved recommended guidelines
4,2020,recommended guidelines manage
4,2020,guidelines manage 2019
4,2020,manage 2019 novel
4,2020,2019 novel coronavirus
4,2020,novel coronavirus acute
4,2020,coronavirus acute respiratory
4,2020,acute respiratory disease
4,2020,respiratory disease 2019
4,2020,disease 2019 ncov
4,2020,2019 ncov ard
4,2020,ncov ard memorandum
4,2020,ard memorandum dated
4,2020,memorandum dated february
4,2020,dated february 2020
4,2020,february 2020 executive
4,2020,2020 executive secretary
4,2020,executive secretary authority
4,2020,secretary authority president
4,2020,authority president directed
4,2020,president directed heads
4,2020,directed heads departments
4,2020,heads departments agencies
4,2020,departments agencies offices
4,2020,agencies offices instrumentalities
4,2020,offices instrumentalities government
4,2020,instrumentalities government including
4,2020,government including government
4,2020,including government owned
4,2020,government owned controlled
4,2020,owned controlled corporations
4,2020,controlled corporations government
4,2020,corporations government financial
4,2020,government financial institutions
4,2020,financial institutions state
4,2020,institutions state universities
4,2020,state universities colleges
4,2020,universities colleges local
4,2020,colleges local government
4,2020,local government units
4,2020,government units adopt
4,2020,units adopt coordinate
4,2020,adopt coordinate implement
4,2020,coordinate implement guidelines
4,2020,implement guidelines recommended
4,2020,guidelines recommended task
4,2020,recommended task force
4,2020,task force resolution
4,2020,force resolution well
4,2020,resolution well succeeding
4,2020,well succeeding resolutions
4,2020,succeeding resolutions may
4,2020,resolutions may promulgate
4,2020,may promulgate upon
4,2020,promulgate upon coordination
4,2020,upon coordination immigration
4,2020,coordination immigration authorities
4,2020,immigration authorities come
4,2020,authorities come knowledge
4,2020,come knowledge task
4,2020,knowledge task force
4,2020,task force large
4,2020,force large number
4,2020,large number travellers
4,2020,number travellers entering
4,2020,travellers entering country
4,2020,entering country originating
4,2020,country originating china
4,2020,originating china pass
4,2020,china pass taiwan
4,2020,pass taiwan ensure
4,2020,taiwan ensure utmost
4,2020,ensure utmost protection
4,2020,utmost protection health
4,2020,protection health filipino
4,2020,health filipino people
4,2020,filipino people need
4,2020,people need implement
4,2020,need implement measures
4,2020,implement measures ensure
4,2020,measures ensure travellers
4,2020,ensure travellers regardless
4,2020,travellers regardless nationality
4,2020,regardless nationality come
4,2020,nationality come recently
4,2020,come recently china
4,2020,recently china temporarily
4,2020,china temporarily prohibited
4,2020,temporarily prohibited entering
4,2020,prohibited entering country
4,2020,entering country therefore
4,2020,country therefore resolved
4,2020,therefore resolved inter
4,2020,resolved inter agency
4,2020,inter agency task
4,2020,agency task force
4,2020,task force relevant
4,2020,force relevant agencies
4,2020,relevant agencies implement
4,2020,agencies implement following
4,2020,implement following travel
4,2020,following travel restrictions
4,2020,travel restrictions person
4,2020,restrictions person except
4,2020,person except filipino
4,2020,except filipino citizens
4,2020,filipino citizens holders
4,2020,citizens holders permanent
4,2020,holders permanent resident
4,2020,permanent resident visa
4,2020,resident visa issued
4,2020,visa issued philippine
4,2020,issued philippine government
4,2020,philippine government coming
4,2020,government coming region
4,2020,coming region china
4,2020,region china hong
4,2020,china hong kong
4,2020,hong kong macau
4,2020,kong macau taiwan
4,2020,macau taiwan temporarily
4,2020,taiwan temporarily banned
4,2020,temporarily banned enter
4,2020,banned enter philippines
4,2020,enter philippines person
4,2020,philippines person except
4,2020,person except filipino
4,2020,except filipino citizens
4,2020,filipino citizens holders
4,2020,citizens holders permanent
4,2020,holders permanent resident
4,2020,permanent resident visa
4,2020,resident visa issued
4,2020,visa issued philippine
4,2020,issued philippine government
4,2020,philippine government within
4,2020,government within fourteen
4,2020,within fourteen days
4,2020,fourteen days immediately
4,2020,days immediately preceding
4,2020,immediately preceding arrival
4,2020,preceding arrival philippines
4,2020,arrival philippines region
4,2020,philippines region china
4,2020,region china hong
4,2020,china hong kong
4,2020,hong kong macau
4,2020,kong macau taiwan
4,2020,macau taiwan temporarily
4,2020,taiwan temporarily banned
4,2020,temporarily banned enter
4,2020,banned enter philippines
4,2020,enter philippines building
4,2020,philippines building san
4,2020,building san lazaro
4,2020,san lazaro compound
4,2020,lazaro compound rizal
4,2020,compound rizal avenue
